,ID,SMILES,RI,Tg,TC,MW_ratio,Mass_ave,K_bond_min,K_bond_ave,K_ang_ave,Theta0_ave,K_dih_max,K_dih_ave,VE1_A,AATS0d,AATS0Z,BalabanJ,HybRatio,SaasC,ETA_dBeta,IC1,IC3,MIC1,Mor14,SMR_VSA5,VSA_EState4,VSA_EState8,VR3_A,nN,AATS2d,ATSC1d,ATSC3d,Xch-6d,SlogP_VSA1,SMILES,Monomer_length,Mass_max,nH,ATSC2Z,ATSC5Z,AATSC0Z,AATSC2Z,BCUTd-1h,BCUTZ-1h,nHBDon,MIC0,Kier3,Mor02,Mor19,SMR_VSA1,SMR_VSA3
851,PI927,*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,1.664,89.09381207,0.225556948,0.864953316,7.694722222,199.39,365.6066071,60.40894949,113.9825253,3.625,1.46747619,4.341608075,3.089285714,25.71428571,1.675439278,0.380952381,2.567981554,0.25,3.517323568,5.293874788,33.73927435,1.305558504,38.00542274,2.228324549,4.268768571,7.322500315,3,3.202020202,7.32940051,0.365752551,0.166666667,4.899909731,*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,16.81,32.067,25,53.14795918,-88.82653061,10.28061224,0.536848073,4.043802851,16.01301265,0,17.74188535,9.408,41.21578141,1.273305847,18.31886156,0
852,PI928,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,1.501,71.90373397,0.305736886,0.394488784,6.0886,232.52,347.2998039,53.88128421,112.0464211,3.625,0.823888889,4.251656493,2.568627451,17.7254902,1.810282679,0.631578947,2.940030165,-9.25,2.577808466,4.137824116,22.6062472,4.269667156,142.2639069,0.836067933,5.52406694,12.15751901,0,2.684210526,12.57439446,17.05190311,0.138888889,19.31711626,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,12.34,15.999,56,-79.38023837,249.9742407,7.131103422,-0.417790728,3.223653206,8.029848532,0,10.69970444,19.11111111,114.019215,3.591898883,28.90619062,0
853,PI929,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,1.558,271.7802183,0.202420703,0.872032835,7.43259322,232.52,358.7346875,58.9990431,115.3428448,3.625,1.586014493,4.29449053,3.737704918,21.73770492,1.314597168,0.310344828,8.021840922,0.75,3.366170749,4.700908649,29.237851,0.792459931,56.78156345,6.397906387,9.29853381,9.28930666,0,4.353448276,21.02042462,-16.47917227,0.773159739,9.843390349,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,13.31,15.999,26,159.2760011,-149.4582102,7.272776135,1.373068975,4.038736325,8.029359695,0,10.77797579,4.70740941,35.65290252,2.265936202,19.43246472,0
854,PI930,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,1.564,260.6356729,0.197787592,0.872032835,7.43259322,232.52,358.7346875,58.9990431,115.3428448,3.625,1.586014493,4.297305088,3.737704918,21.73770492,1.339632102,0.310344828,7.868953909,0.75,3.366170749,4.766482419,29.237851,1.094656944,56.78156345,6.243298596,9.289545225,9.114350754,0,4.362068966,21.02042462,-13.47917227,0.773159739,9.843390349,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,13.1,15.999,26,159.2760011,-130.5237839,7.272776135,1.373068975,4.038736366,8.029359821,0,10.77797579,4.70740941,31.85098462,1.845744758,19.43246472,0
855,PI931,*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,1.467,92.84238383,0.237542815,0.852004219,6.462636364,232.52,349.8462222,57.86836047,111.0947674,2.7,0.420404823,3.659855882,2.826086957,19.17391304,2.575662628,0.857142857,0,-10.75,2.966664769,4.512054891,27.11895044,1.920663048,52.9992545,0.072754945,8.776679174,6.686728232,2,3.197674419,5.217391304,-3.257088847,0.051031036,10.63357721,*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,11.55,15.999,24,113.8827977,-307.3724008,7.965973535,1.324218578,4.024726595,8.030725007,2,14.42414372,7.421875,36.83191096,2.085935625,19.43246472,10.63357721
856,PI932,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.694,205.1655298,0.217293555,0.9501324,7.707739726,232.52,377.1823077,60.07705469,118.6111719,8.51,2.758245614,4.447902353,3.52,22.53333333,0.998000303,0.076923077,8.857402225,9.75,2.774182023,4.96842769,23.54871286,0.189162212,19.26246487,7.210648068,4.36588832,10.21907719,0,3.875,14.38417778,-24.60764444,0.416666667,9.843390349,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,22.83,15.999,30,8.177422222,93.16408889,6.957155556,0.063886111,4.028057885,8.029380147,0,10.03368295,10.02272727,54.86305503,0.830979759,19.43246472,0
857,PI933,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,1.629,211.1926905,0.219509175,0.905002116,7.477455696,232.52,373.6302381,59.10657857,117.8149286,8.51,2.594389439,4.574945784,3.456790123,21.80246914,1.028168896,0.12195122,11.05820574,8.75,2.99732758,4.981342595,25.16055252,0.808482248,33.10993927,9.298339446,8.48781804,10.81977658,0,3.828571429,20.47386069,-25.06233806,0.386082763,9.843390349,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,25.33,15.999,34,83.07270233,141.1303155,6.965706447,0.593376445,4.028067223,8.029384485,0,9.930722039,10.07876867,67.50322127,0.888057718,19.43246472,0
858,PI934,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.701,203.869758,0.201310165,1,8.726104478,209.78,387.8458333,63.36101724,119.4807759,8.51,3.11255814,4.447902353,3.739130435,28.4057971,0.998000303,0,5.913638086,12.25,2.578263949,4.963313587,26.67269224,0.400237523,9.790966951,4.743446638,0,10.21907719,0,4.017241379,8.171602604,-19.54967444,0.416666667,9.843390349,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,17.13,32.067,24,-5.709724848,71.90086116,8.994749002,-0.049221766,4.048630437,16.01301513,0,14.1569206,10.02272727,50.00408756,-0.224229933,27.8502617,0
859,PI935,*c1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.698,243.7989361,0.217641609,1,8.367974359,250.32,381.026,62.74282609,119.6023188,8.51,2.921042654,3.88301107,3.85,24.95,0.802828334,0.022727273,9.057289436,11.75,2.517263906,5.093419658,24.05800035,-0.332317291,6.103966388,6.767046739,0,15.17122608,0,4.195652174,11.44,-18.92,0.771591518,15.54009298,*c1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,23.91,15.999,28,-53.375,-39.25,6.8875,-0.386775362,4.029176216,8.033567869,0,10.7161147,10.12396694,75.54332637,0.483427199,28.59420041,0
860,PI936,*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,1.749,211.643598,0.220093628,1,8.242433333,272.66,385.0616923,62.15825,120.0323077,8.51,3.238846154,4.378234037,3.709677419,24.22580645,1.042478653,0,6.444476434,10.25,2.337825484,4.683023021,21.33997553,0.088467959,0,5.095117263,0,9.574512687,0,4.096153846,9.623309053,-13.78355879,0.386082763,9.843390349,*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,18.41,15.999,22,-57.22996878,20.95837669,6.909469303,-0.550288161,3.266685123,8.029371522,0,10.32503327,8.348125,53.41734876,-0.058764882,19.43246472,0
861,PI937,*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,1.703,215.9353518,0.204757868,1,8.242433333,272.66,385.0616923,62.15825,120.0323077,8.51,3.238846154,4.484521144,3.709677419,24.22580645,1.024237311,0,6.419016982,10.25,2.337825484,4.713670353,21.33997553,0.000937247,0,5.096880032,0,9.20248053,0,4.076923077,8.623309053,-14.46097815,0.386082763,9.843390349,*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,18.53,15.999,22,-57.22996878,52.13215401,6.909469303,-0.550288161,3.241610451,8.029370901,0,10.32503327,8.560807563,56.62421744,-0.587849469,19.43246472,0
862,PI938,*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,1.718,214.3986985,0.227296374,1,8.242433333,272.66,385.0616923,62.15825,120.0323077,8.51,3.238846154,4.694712168,3.709677419,24.22580645,1.015508142,0,6.456590809,10.25,2.337825484,4.804148425,21.33997553,0.424999108,0,5.103664348,0,8.743842661,0,4.057692308,7.623309053,-14.1383975,0.386082763,9.843390349,*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,15.94,15.999,22,-57.22996878,54.75754422,6.909469303,-0.550288161,3.211544742,8.029370652,0,10.32503327,8.781722551,58.53577146,-0.230026041,19.43246472,0
863,PI939,*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,1.728,190.9229088,0.198989787,1,8.231222222,272.66,385.2537931,62.16958696,120.04,8.51,3.182058824,5.035717558,3.607142857,24.21428571,1.155128055,0,6.307724148,8.75,2.371874586,4.617547949,21.67207884,0.268022054,0,5.106367562,0,7.218523083,0,3.923913043,6.1875,-11.375,0.333333333,9.843390349,*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,17.21,15.999,20,-58.40816327,11.26530612,7.051020408,-0.63487134,3.209532972,8.029364536,0,10.67975002,8.757575758,51.145201,-0.434918419,19.43246472,0
864,PI940,*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,1.729,191.4977808,0.222108797,1,8.231222222,272.66,385.2537931,62.16958696,120.04,8.51,3.182058824,4.912647886,3.607142857,24.21428571,1.167005614,0,6.144634579,8.75,2.371874586,4.476474118,21.67207884,0.173538101,0,5.093044739,0,7.390145442,0,3.934782609,7.1875,-11.875,0.333333333,9.843390349,*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,15.58,15.999,20,-58.40816327,59.57142857,7.051020408,-0.63487134,3.21057611,8.029393695,0,10.67975002,8.498106483,53.77380594,-0.070948731,19.43246472,0
865,PI941,*Oc1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)cc1,1.764,190.6557349,0.235313014,1,8.231222222,272.66,385.2537931,62.16958696,120.04,8.51,3.182058824,5.054730671,3.607142857,24.21428571,1.144014583,0,6.408373122,8.75,2.371874586,4.610577243,21.67207884,0.49110012,0,5.115680617,0,7.196552236,0,3.913043478,6.1875,-12.375,0.333333333,9.843390349,*Oc1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)cc1,17.92,15.999,20,-58.40816327,76.26530612,7.051020408,-0.63487134,3.209507326,8.029362632,0,10.67975002,8.757575758,50.20841866,-0.552798154,19.43246472,0
866,PI944,*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,1.588,155.3682664,0.301681661,0.623064854,8.312434783,232.52,386.56625,63.5988,116.5195,3.625,2.120833333,4.291649025,3.416666667,25.41666667,2.126259871,0.2,1.472893335,0.25,3.663320189,4.803508855,32.20717678,0.184232666,13.8474744,4.698969992,3.494662225,7.063140183,2,3.65,11.77777778,2.222222222,0.138888889,11.05045608,*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,12.34,15.999,18,68.22222222,6.333333333,8.055555556,0.852777778,3.241060642,8.032380564,2,15.53136885,7.259259259,42.83749742,0.645370148,28.65187464,0
867,PI945,*Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,1.648,211.1258016,0.295623458,0.955359634,7.964377778,232.52,386.0135417,62.09129114,118.3375949,3.625,2.46715463,5.041020783,3.489361702,23.40425532,1.33721976,0.090909091,4.849690812,4.5,3.410035926,5.341822894,28.08092622,0.126880384,12.52478801,8.168518352,0,6.303583446,2,3.784810127,4.53915799,-9.314622001,0.25,11.05045608,*Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,18.13,15.999,18,-37,49,7.404255319,-0.46835443,3.144169195,8.023385467,3,13.46026142,7,39.89472295,-0.049712595,14.69560176,0
868,PI946,*c1ccc2c(c1)-c1nc3cc(-c4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.651,317.3896866,0.18416099,0.76810408,10.66274545,232.52,370.8092063,71.84077273,118.1959091,4.8,2.486910112,5.729795213,5.052631579,34,0.938796349,0.096774194,3.797537931,0,3.498527733,5.315174663,38.09743942,-2.067381409,18.27050308,3.87172289,0,7.735274126,4,5.372727273,6.113881194,-25.44167436,1.150371095,6.066367068,*c1ccc2c(c1)-c1nc3cc(-c4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,19.79,18.998,12,76.76331179,-192.1215759,7.03293321,0.697848289,4.154614348,9.017399504,0,19.19265546,4.737304688,49.98540901,-0.524008472,35.93156465,19.10215634
869,PI947,*CC(C)CNC(=O)O*,1.469,36.49108481,0.257436252,0.878158923,6.772470588,232.52,362.4988235,59.51419355,111.4693548,2.7,0.546693122,2.943761977,2.473684211,19.26315789,3.168174129,0.8,0,-4.5,2.984769619,3.787143961,24.46738897,0.714495371,13.8474744,0,4.306121504,3.395513398,1,2.451612903,0.822714681,0.282548476,0,5.316788604,*CC(C)CNC(=O)O*,5.76,15.999,9,29.30470914,29.34903047,8.614958449,0.945313198,3.04145599,8.027967239,1,15.20386522,5.530864198,24.20267048,0.692363059,9.901064579,5.316788604
870,PI948,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.717,241.857208,0.282900087,1,9.175433333,272.66,386.6185075,66.54003636,120.2674545,3.625,2.936976744,4.961408533,4.290322581,27.80645161,0.879800534,0,7.083734616,8.25,2.863437035,5.381458004,28.4241517,-0.800390769,0,3.156333297,0,10.23346914,2,4.681818182,9.540062435,-17.04786681,0.925313635,20.44000271,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,25,15.999,18,-0.332986472,-86.81061394,6.824141519,-0.00302715,3.257489094,8.026788302,0,13.68610191,6.686760355,51.06949476,-0.755355344,28.65187464,5.316788604
871,PI949,*c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,1.531,358.9533095,0.17288835,0.736622964,10.98623404,232.52,377.1003846,72.56614444,118.3185556,3.625,2.278732394,5.087662303,4.816326531,35.71428571,1.458744638,0.12,-3.352174503,-1.75,3.370866234,4.890020558,36.81272955,-1.509482727,17.7675875,-8.936340368,0,7.612649287,2,5.244444444,6.88421491,-40.08746356,0.758646968,10.9662768,*c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,14.93,18.998,10,74.80133278,-382.970429,7.559350271,0.83112592,4.157202734,9.017391575,0,20.82842069,4.733564014,33.6885155,-0.235990463,45.52063902,5.316788604
872,PI950,*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,1.532,303.7541172,0.150446539,0.792853444,10.94193333,209.78,381.6575758,71.58972807,118.1119298,3.625,2.394269663,5.146111079,4.709677419,37.96774194,1.133681229,0.096774194,-2.052084304,1.5,3.436200942,5.349199939,39.80924334,-2.237986605,28.06147003,-2.256416435,0,8.697753846,2,4.956140351,6.63371488,-30.69823101,0.814867309,15.86618653,*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,18.02,32.067,14,90.22476587,-416.1290323,9.293444329,0.791445315,4.154668948,16.01301582,0,23.22315723,6.397473797,50.95108819,-0.437380565,53.93843601,0
873,PI951,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,1.678,302.2695317,0.329475891,1,9.136846154,272.66,392.657907,66.8753,120.1658571,3.625,2.873472222,3.927298303,4.097560976,27.36585366,1.227629962,0,4.614954699,4.5,3.141396319,4.967308102,30.28075173,-0.801799021,0,2.217761406,0,8.518244067,2,4.471428571,4.283759667,-9.389649018,0.490766988,21.01992836,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,17.33,15.999,12,-24.31885782,-74.34741225,7.225461035,-0.347412255,3.251743827,8.02491648,1,14.67916308,5.086804622,35.14185696,-0.425525872,19.12047451,0
874,PI952,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,1.63,358.1780302,0.29081044,1,10.4974878,209.78,396.8156522,69.854,119.6267949,3.625,2.712741935,4.52084528,4.651162791,35.81395349,1.219556747,0,1.607749396,7.25,3.230019129,4.961148476,35.506471,-0.643693518,9.790966951,-1.894948949,0,7.800412735,2,5,6.590048675,-19.22336398,0.761453093,28.30343465,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,16.7,32.067,10,32.26392645,-121.1611682,9.637641969,0.413640083,4.048622895,16.01301374,0,19.7078841,4.081632653,35.91535094,-0.425561772,8.417796984,9.551078169
875,PI953,*c1cccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)c1,1.663,347.7859238,0.262134449,1,9.803358974,272.66,391.8795455,68.99524658,120.419863,3.625,2.79637931,4.333828867,4.536585366,29.75609756,1.186688063,0,3.060908902,5.75,3.102952934,5.01608859,31.01674139,-1.124009964,0,-1.361916474,0,8.326094224,2,4.95890411,6.375371802,-11.5835812,0.761453093,33.0402976,*c1cccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)c1,15.47,15.999,10,6.810232005,-11.68233195,6.903033908,0.093290849,3.335368663,8.026738062,0,15.18896128,4.072022161,37.4224295,-0.625171544,4.736862954,9.551078169
876,PI954,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.55,320.5199405,0.281094364,0.764884863,10.71155556,250.32,378.02,71.28376471,119.2033333,3.625,2.65474359,5.620067136,4.75,34.5,1.141500139,0.066666667,-2.793841325,1.25,3.208267868,4.932005815,34.71427208,-1.297736395,12.35259703,-3.244722996,0,7.611729429,2,4.980392157,2.720663265,-21.61989796,0.811396398,10.9662768,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,20.47,18.998,12,74.68367347,-96.48979592,7.31122449,0.732192877,4.02385098,9.017391414,0,19.5890922,6.200617284,36.90434543,-0.978702074,45.52063902,5.316788604
877,PI959,*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,1.566,366.4628768,0.174130825,0.775013235,10.42175862,232.52,371.7175385,69.79738596,118.2158772,3.625,2.273406593,5.783459959,4.8,33.43333333,1.045806971,0.125,3.157872289,-0.5,3.47666497,5.035812887,36.17019691,-1.731164717,24.6913247,2.088800957,0,7.861063353,2,5.114035088,7.806666667,-35.70111111,1.006505628,15.86618653,*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,16.73,18.998,14,91.14,-185.15,7.423333333,0.799473684,4.154612072,9.01740863,0,19.07234675,5.414151925,50.01691342,-0.350099207,45.52063902,0
878,PI960,*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,1.728,288.079976,0.439609719,1,9.127690476,272.66,397.6780435,66.88986667,120.1882667,3.625,2.780862069,3.9731902,4.068181818,27.45454545,1.225142245,0,4.141923505,4.75,3.087337116,5.061482187,28.82198817,-0.95608283,0,2.987099621,0,8.957176011,3,4.453333333,4.89411157,-11.2696281,0.490766988,21.59985401,*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,19.04,15.999,13,-27.25,-66.25,7.204545455,-0.363333333,3.251896939,8.02585025,2,15.26115188,5.566863905,37.05866749,-0.326278341,19.17814874,0
879,PI961,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.604,252.9764773,0.211511474,0.828427971,9.90805,232.52,378.6056818,69.29186395,118.8858503,3.625,2.634424779,4.249317449,4.414634146,31.73170732,0.805045983,0.069767442,0.782296241,4.25,3.186949215,5.335912523,34.59495009,-2.449800879,17.7675875,-5.713937506,0,11.84813481,2,4.775510204,10.72516359,-45.81201666,1.008646968,25.17686566,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,30.24,18.998,22,81.05532421,-382.5020821,7.458060678,0.551396763,4.157259421,9.017458755,0,18.30232992,9.247106481,60.70468961,-1.174785064,59.73122788,5.316788604
880,PI962,*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,1.64,265.3916274,0.22483537,1,9.48856,272.66,389.5010714,67.98880435,120.2880435,3.625,2.881805556,4.377933809,4.384615385,28.92307692,1.04025567,0,3.995675188,7.75,2.996479375,5.185922651,30.04313197,-1.703018296,0,-1.559244241,0,10.30842743,2,4.793478261,7.49112426,-9.455621302,0.844786427,37.77716056,*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,19.95,15.999,14,5.786982249,-59.73372781,6.905325444,0.062901981,3.335648901,8.027191198,0,14.57330793,5.6,42.27226593,-0.412179875,9.473725908,9.551078169
881,PI965,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.694,256.985283,0.243353052,1,9.331225806,272.66,389.3369565,66.90144248,120.2680531,3.625,2.886761364,5.015078304,4.3125,28.5,0.876661952,0,5.364257044,8.5,2.94942632,5.445159766,29.65348265,-1.473925638,0,1.547583942,0,10.18193344,2,4.690265487,9.615234375,-17.08300781,0.925313635,20.44000271,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,22.67,15.999,18,-0.272460938,-135.8427734,6.819335938,-0.002411159,3.257962356,8.028142598,0,14.01351781,7.137174211,52.66530035,-0.401488532,33.44641183,5.316788604
882,PI966,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6cc7C(=O)N(*)C(=O)c7cc6C5=O)cc4)cc3)cc2)cc1,1.655,268.2723794,0.257046515,1,9.755412698,209.78,391.3177143,67.97625862,119.6775,3.625,2.875444444,4.36573697,4.369230769,32.43076923,0.830705723,0,3.846990351,11.25,3.128255505,5.191598582,34.15123834,-0.907520362,9.790966951,-1.722303746,0,12.52906932,2,4.689655172,8.928047337,-20.71337278,0.92811976,37.77716056,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6cc7C(=O)N(*)C(=O)c7cc6C5=O)cc4)cc3)cc2)cc1,24.68,32.067,18,37.11621302,-50.15076923,8.796213018,0.319967354,4.048643876,16.01301547,0,17.47779057,7.099489796,49.14219714,-0.517932982,17.89152289,9.551078169
883,PI967,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.492,340.8047156,0.382911128,0.72926703,11.4165,250.32,379.3840816,73.88702381,118.9978571,3.625,2.5309375,4.944508482,4.956521739,37.2173913,1.350493694,0.083333333,-4.168388626,0.75,3.370963043,4.795088586,37.15448196,-1.600889537,12.35259703,-7.842351488,0,7.592386522,2,5.142857143,0,-17,0.73086919,28.30343465,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,16.7,18.998,8,72.34404537,-101.4120983,7.206049149,0.861238635,4.023839802,9.017377703,0,21.26296625,5.13354459,27.17537967,-0.493120037,26.34249029,9.551078169
884,PI968,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.656,336.8369429,0.280663141,1,9.93127451,209.78,392.0157895,67.84422917,119.7271875,3.625,2.806315789,5.193022009,4.490566038,33.20754717,1.050353163,0,4.16919501,7.75,3.046491911,5.161882719,32.84573228,-0.86069738,9.790966951,2.715877153,0,7.693954235,2,4.854166667,8.896404414,-24.52758989,0.841980301,10.9662768,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,19.85,32.067,14,32.85439658,-143.7265931,9.142043432,0.342233298,4.048629533,16.01301445,0,18.00994092,5.12786339,41.77794805,-0.41946169,27.59594572,5.316788604
